mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb
210	210	1391/2	1391/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2024		articStaccatoAbove												
210	210	696	696	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2025		articStaccatoAbove												
210	210	1393/2	1393/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2026		articStaccatoAbove												
210	210	697	697	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2027		articStaccatoAbove												
210	210	1395/2	1395/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2028		articStaccatoAbove												
211	211	698	698	0.0	0	0	Spanner	2/2	1	1	0														377		41			
211	211	698	698	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	2029									377		41			
211	211	1397/2	1397/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2030									377		41			
211	211	699	699	0.0	1/4	1/4	Spanner	2/2	1	1	0														377					
211	211	699	699	2.0	1/4	1/4	Chord	2/2	1	1	1/2			1/2	1	2031									377					
211	211	701	701	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2032														
211	211	698	698	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	2033														
211	211	699	699	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	2034														
211	211	700	700	1.0	1/2	1/2	Chord	2/2	1	2	1/4			1/4	1	2035														
211	211	701	701	1.0	3/4	3/4	Chord	2/2	1	2	1/4			1/4	1	2036														
211	211	698	698	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2037		articStaccatoAbove												
211	211	1397/2	1397/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2038		articStaccatoAbove												
211	211	699	699	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2039		articStaccatoAbove												
211	211	1399/2	1399/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2040		articStaccatoAbove												
211	211	700	700	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2041		articStaccatoAbove												
211	211	1401/2	1401/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2042		articStaccatoAbove												
211	211	701	701	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2043		articStaccatoAbove												
211	211	1403/2	1403/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2044		articStaccatoAbove												
212	212	702	702	0.0	0	0	Spanner	2/2	1	1	0																42			
212	212	702	702	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	2045									378		42			
212	212	1405/2	1405/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2046									378		42			
212	212	703	703	0.0	1/4	1/4	Spanner	2/2	1	1	0														378					
212	212	703	703	0.0	1/4	1/4	Spanner	2/2	1	1	0														378	57				
212	212	703	703	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	2047									378	57				
212	212	1407/2	1407/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	2048									378	57				
212	212	704	704	0.0	1/2	1/2	Spanner	2/2	1	1	0														378					
212	212	704	704	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2049									378					
212	212	705	705	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2050														
212	212	702	702	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	2051														
212	212	703	703	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	2052														
212	212	704	704	1.0	1/2	1/2	Chord	2/2	1	2	1/4			1/4	1	2053														
212	212	705	705	1.0	3/4	3/4	Chord	2/2	1	2	1/4			1/4	1	2054														
212	212	702	702	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2055		articStaccatoAbove												
212	212	1405/2	1405/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2056		articStaccatoAbove												
212	212	703	703	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2057		articStaccatoAbove												
212	212	1407/2	1407/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2058		articStaccatoAbove												
212	212	704	704	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2059		articStaccatoAbove												
212	212	1409/2	1409/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2060		articStaccatoAbove												
212	212	705	705	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2061		articStaccatoAbove												
212	212	1411/2	1411/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2062		articStaccatoAbove												
213	213	706	706	0.0	0	0	Spanner	2/2	1	1	0																43			
213	213	706	706	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	2063									379		43			
213	213	1413/2	1413/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2064									379		43			
213	213	707	707	0.0	1/4	1/4	Spanner	2/2	1	1	0																			
213	213	707	707	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2065		articStaccatoBelow												
213	213	708	708	0.0	1/2	1/2	Spanner	2/2	1	1	0															58				
213	213	708	708	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2066		articStaccatoBelow								58				
213	213	709	709	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2067		articStaccatoBelow								58				
213	213	706	706	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	2068										58				
213	213	706	706	0.0	0	0	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>poco a poco mancando"											
213	213	706	706	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2069		articStaccatoBelow												
213	213	1413/2	1413/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2070		articStaccatoBelow												
213	213	707	707	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2071		articStaccatoBelow							380					
213	213	1415/2	1415/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2072		articStaccatoBelow												
213	213	708	708	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2073		articStaccatoBelow							381					
213	213	1417/2	1417/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2074		articStaccatoBelow												
213	213	709	709	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2075		articStaccatoBelow							382					
213	213	1419/2	1419/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2076		articStaccatoBelow												
214	214	710	710	0.0	0	0	Spanner	2/2	1	1	0																			
214	214	710	710	0.0	0	0	Spanner	2/2	1	1	0																44			
214	214	710	710	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2077		articStaccatoAbove									44			
214	214	711	711	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2078		articStaccatoAbove									44			
214	214	712	712	0.0	1/2	1/2	Spanner	2/2	1	1	0																			
214	214	712	712	0.0	1/2	1/2	Spanner	2/2	1	1	0															59				
214	214	712	712	1.0	1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	2079		articStaccatoBelow								59				
214	214	713	713	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2080		articStaccatoBelow								59				
214	214	710	710	0.5	0	0	Chord	2/2	1	2	1/8			1/8	1	2081										59				
214	214	1421/2	1421/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8			1/8	1	2082										59				
214	214	711	711	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	2083										59				
214	214	710	710	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2084		articStaccatoBelow							383					
214	214	1421/2	1421/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2085		articStaccatoBelow												
214	214	711	711	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2086		articStaccatoBelow							384					
214	214	1423/2	1423/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2087		articStaccatoBelow												
214	214	712	712	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2088		articStaccatoBelow							385					
214	214	1425/2	1425/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2089		articStaccatoBelow												
214	214	713	713	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2090		articStaccatoBelow							386					
214	214	1427/2	1427/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2091		articStaccatoBelow												
215	215	714	714	0.0	0	0	Spanner	2/2	1	1	0																			
215	215	714	714	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	2092		articStaccatoBelow												
215	215	715	715	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	2093									387					
215	215	1431/2	1431/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	2094									387					
215	215	716	716	0.0	1/2	1/2	Spanner	2/2	1	1	0														387	60				
215	215	716	716	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	2095									387	60				
215	215	1433/2	1433/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	2096										60				
215	215	717	717	0.0	3/4	3/4	Spanner	2/2	1	1	0																			
215	215	717	717	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	2097									388					
215	215	1435/2	1435/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	2098									388					
215	215	715	715	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	2099														
215	215	716	716	1.0	1/2	1/2	Chord	2/2	1	2	1/4			1/4	1	2100														
215	215	717	717	1.0	3/4	3/4	Chord	2/2	1	2	1/4			1/4	1	2101														
215	215	714	714	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2102		articStaccatoBelow							389					
215	215	1429/2	1429/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2103		articStaccatoBelow												
215	215	715	715	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2104		articStaccatoBelow							390					
215	215	1431/2	1431/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2105		articStaccatoBelow												
215	215	716	716	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2106		articStaccatoBelow							391					
215	215	1433/2	1433/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2107		articStaccatoBelow												
215	215	717	717	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2108		articStaccatoBelow							392					
215	215	1435/2	1435/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2109		articStaccatoBelow												
216	216	718	718	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	2110									388					
216	216	1437/2	1437/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2111														
216	216	719	719	1.0	1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	2112									393					
216	216	720	720	0.0	1/2	1/2	Spanner	2/2	1	1	0														393	61				
216	216	720	720	0.75	1/2	1/2	Chord	2/2	1	1	3/16			1/8	3/2	2113									393	61				
216	216	2883/4	2883/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16			1/16	1	2114									393	61				
216	216	721	721	0.0	3/4	3/4	Spanner	2/2	1	1	0																			
216	216	721	721	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2115														
216	216	718	718	1.0	0	0	Chord	2/2	1	2	1/4			1/4	1	2116														
216	216	719	719	1.0	1/4	1/4	Chord	2/2	1	2	1/4			1/4	1	2117														
216	216	720	720	1.0	1/2	1/2	Chord	2/2	1	2	1/4			1/4	1	2118														
216	216	721	721	1.0	3/4	3/4	Chord	2/2	1	2	1/4			1/4	1	2119														
216	216	718	718	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2120		articStaccatoBelow							394					
216	216	1437/2	1437/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2121		articStaccatoBelow												
216	216	719	719	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2122		articStaccatoBelow							395					
216	216	1439/2	1439/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2123		articStaccatoBelow												
216	216	720	720	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2124		articStaccatoBelow							396					
216	216	1441/2	1441/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	2125		articStaccatoBelow												
216	216	721	721	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	2126		articStaccatoBelow							397					
216	216	1443/2	1443/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2127		articStaccatoBelow												
217	217	1445/2	1445/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2128									398					
217	217	723	723	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	2129									398					
217	217	1447/2	1447/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	2130									398					
217	217	724	724	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	2131									398					
217	217	1449/2	1449/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	2132									398					
217	217	725	725	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	2133									398					
217	217	1451/2	1451/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	2134														
217	217	1445/2	1445/2	1.5	1/8	1/8	Chord	2/2	1	2	3/8			1/4	3/2	2135														
217	217	1449/2	1449/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4			1/4	1	2136														
217	217	1451/2	1451/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	2137														
217	217	722	722	0.0	0	0	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>sempre mancando"											
217	217	722	722	0.0	0	0	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>espressivo"											
217	217	722	722	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2138									399					
217	217	723	723	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2139									399					
217	217	724	724	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2140									399					
217	217	1449/2	1449/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4			1/4	1	2141														
217	217	1451/2	1451/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2142									400					
218	218	1453/2	1453/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	2143									401					
218	218	727	727	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	2144									401					
218	218	1455/2	1455/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	2145									401					
218	218	728	728	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	2146									401					
218	218	1457/2	1457/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	2147									401					
218	218	729	729	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	2148									401					
218	218	1459/2	1459/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	2149														
218	218	1453/2	1453/2	1.5	1/8	1/8	Chord	2/2	1	2	3/8			1/4	3/2	2150														
218	218	1457/2	1457/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4			1/4	1	2151														
218	218	1459/2	1459/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	2152														
218	218	726	726	1.0	0	0	Chord	2/2	2	1	1/4			1/4	1	2153									400					
218	218	727	727	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	2154									400					
218	218	728	728	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	2155									400					
218	218	1457/2	1457/2	1.0	5/8	5/8	Chord	2/2	2	1	1/4			1/4	1	2156									400					
218	218	1459/2	1459/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	2157														
219	219	730	730	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	2158														
219	219	732	732	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	2159									402					
219	219	1465/2	1465/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	2160									402					
219	219	733	733	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	2161									402					
219	219	1467/2	1467/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	2162									402					
219	219	1465/2	1465/2	1.5	5/8	5/8	Chord	2/2	1	2	3/8			1/4	3/2	2163									403					
219	219	1461/2	1461/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2164														
219	219	731	731	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2165														
219	219	1463/2	1463/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2166														
219	219	732	732	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	2167														
219	219	1461/2	1461/2	1.0	1/8	1/8	Chord	2/2	2	2	1/4			1/4	1	2168									404					
219	219	1463/2	1463/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	2169														
219	219	732	732	2.0	1/2	1/2	Chord	2/2	2	2	1/2			1/2	1	2170														
220	220	734	734	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	2171									405					
220	220	736	736	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	2172									406					
220	220	1473/2	1473/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	2173									406					
220	220	737	737	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	2174									406					
220	220	1475/2	1475/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	2175									406					
220	220	734	734	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	2176														
220	220	1469/2	1469/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	2177														
220	220	735	735	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	2178														
220	220	1471/2	1471/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	2179														
220	220	736	736	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	2180														
220	220	734	734	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	2181														
220	220	1469/2	1469/2	1.0	1/8	1/8	Chord	2/2	2	2	1/4			1/4	1	2182									407					
220	220	1471/2	1471/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	2183														
221	221	738	738	0.3333333333333333	0	0	Chord	2/2	1	1	1/12			1/8	2/3	2184									408					
221	221	2215/3	2215/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12			1/8	2/3	2185									408					
221	221	2216/3	2216/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12			1/8	2/3	2186									408					
221	221	739	739	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12			1/8	2/3	2187									408					
221	221	2218/3	2218/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12			1/8	2/3	2188									408					
221	221	2219/3	2219/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12			1/8	2/3	2189									408					
221	221	740	740	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12			1/8	2/3	2190									408					
221	221	2221/3	2221/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12			1/8	2/3	2191									408					
221	221	2222/3	2222/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12			1/8	2/3	2192									408					
221	221	741	741	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12			1/8	2/3	2193									408					
221	221	2224/3	2224/3	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12			1/8	2/3	2194									408					
221	221	2225/3	2225/3	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12			1/8	2/3	2195														
221	221	738	738	0.6666666666666666	0	0	Chord	2/2	2	1	1/6			1/4	2/3	2196														
221	221	2216/3	2216/3	1.3333333333333333	1/6	1/6	Chord	2/2	2	1	1/3			1/2	2/3	2197														
221	221	740	740	1.3333333333333333	1/2	1/2	Chord	2/2	2	1	1/3			1/2	2/3	2198														
221	221	2224/3	2224/3	0.6666666666666666	5/6	5/6	Chord	2/2	2	1	1/6			1/4	2/3	2199														
222	222	742	742	0.3333333333333333	0	0	Chord	2/2	1	1	1/12			1/8	2/3	2200									409					
222	222	2227/3	2227/3	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12			1/8	2/3	2201									409					
222	222	2228/3	2228/3	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12			1/8	2/3	2202									409					
222	222	743	743	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12			1/8	2/3	2203									409					
222	222	2230/3	2230/3	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12			1/8	2/3	2204									409					
222	222	2231/3	2231/3	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12			1/8	2/3	2205									409					
222	222	744	744	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12			1/8	2/3	2206									409					
222	222	2233/3	2233/3	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12			1/8	2/3	2207									409					
222	222	2234/3	2234/3	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12			1/8	2/3	2208									409					
222	222	745	745	0.0	3/4	3/4	StaffText	2/2	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>ritenuto trillo perdendosi"						409					
222	222	745	745	1.0	3/4	3/4	Chord	2/2	1	1	1/4		c32	1/4	1	2209									409					
222	222	745	745	0.0	3/4	3/4	Chord	2/2	1	1	0	grace8after		1/8	1	2210									409					
222	222	745	745	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	2211									409					
222	222	742	742	0.6666666666666666	0	0	Chord	2/2	2	1	1/6			1/4	2/3	2212														
222	222	2228/3	2228/3	0.6666666666666666	1/6	1/6	Chord	2/2	2	1	1/6			1/4	2/3	2213														
222	222	2230/3	2230/3	0.6666666666666666	1/3	1/3	Chord	2/2	2	1	1/6			1/4	2/3	2214														
222	222	744	744	0.0	1/2	1/2	Dynamic	2/2	2	1	0						p													
222	222	744	744	0.6666666666666666	1/2	1/2	Chord	2/2	2	1	1/6			1/4	2/3	2215														
222	222	2234/3	2234/3	0.6666666666666666	2/3	2/3	Chord	2/2	2	1	1/6			1/4	2/3	2216														
222	222	2236/3	2236/3	0.6666666666666666	5/6	5/6	Chord	2/2	2	1	1/6			1/4	2/3	2217														
223	223	746	746	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>tempo di valse"											
223	223	1493/2	1493/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2218									410					
223	223	747	747	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2219									410					
223	223	1495/2	1495/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2220									410					
223	223	748	748	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2221									410					
223	223	1497/2	1497/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2222									410					
223	223	746	746	0.0	0	0	StaffText	3/4	2	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>leggierissimo"											
223	223	746	746	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2223		articStaccatoBelow												
223	223	747	747	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2224		articStaccatoAbove												
223	223	748	748	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2225		articStaccatoBelow							411					
224	224	749	749	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""9.8903""/><font face=""Plantin MT Std""/>(poco a poco accelerando)"						410					
224	224	749	749	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2226									410					
224	224	1499/2	1499/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2227									410					
224	224	750	750	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2228									410					
224	224	1501/2	1501/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2229									410					
224	224	751	751	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2230									410					
224	224	1503/2	1503/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2231									410					
224	224	749	749	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2232		articStaccatoBelow												
224	224	750	750	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2233		articStaccatoAbove												
224	224	751	751	0.0	1/2	1/2	Spanner	3/4	2	1	0																45			
224	224	751	751	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2234									412		45			
225	225	752	752	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2235									410					
225	225	1505/2	1505/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2236									410					
225	225	753	753	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2237									410					
225	225	1507/2	1507/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2238									410					
225	225	754	754	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2239									410					
225	225	1509/2	1509/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2240														
225	225	752	752	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2241									412		45			
225	225	753	753	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2242									412		45			
225	225	754	754	0.0	1/2	1/2	Spanner	3/4	2	1	0																			
225	225	754	754	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2243														
226	226	1511/2	1511/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2244									413					
226	226	756	756	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2245									413					
226	226	1513/2	1513/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2246									413					
226	226	757	757	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2247									413					
226	226	1515/2	1515/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2248									413					
226	226	755	755	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2249		articStaccatoBelow												
226	226	756	756	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	2250		articStaccatoAbove												
226	226	757	757	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	2251		articStaccatoBelow							414					
227	227	758	758	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	2252									413					
227	227	1517/2	1517/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	2253									413					
227	227	759	759	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	2254									413					
227	227	1519/2	1519/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	2255									413					
227	227	760	760	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	2256									413					
227	227	1521/2	1521/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	2257									413					
227	227	758	758	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	2258		articStaccatoBelow												
